#! node[i,0]/ C[f,1]/ 
   1  13.90096985
   2  0.72115324
   3  0.16060451
   4  0.06312163
   5  0.06711587
   6  0.06686212
   7  0.06877104
   8  0.06483165
   9  0.06909762
  10  0.06617094
  11  0.06673366
  12  0.06780064
  13  0.06671435
  14  0.06678714
  15  0.06735659
  16  0.06708247
# that is the end of the data
