#! time[f,0]/ angle[f,1]/ velocity[f,2]/
-0.0005 0 0
0 0 0
0.0005 0.0 0.000999999875
0.001 9.99999875e-07 0.0009999995
0.0015 9.999995e-07 0.00199999775
0.002 2.999997625e-06 0.0019999965
0.0025 2.999996e-06 0.002999991625
0.003 5.99998925e-06 0.00299998900001
0.0035 5.99998500001e-06 0.00399997950002
0.004 9.99996875003e-06 0.00399997500003
0.0045 9.99996000004e-06 0.00499995937507
0.005 1.49999281251e-05 0.0049999525001
0.0055 1.49999125001e-05 0.00599992925018
0.006 2.09998573753e-05 0.00599991950024
0.0065 2.09998320004e-05 0.0069998871254
0.007 2.79997445007e-05 0.00699987400051
0.0075 2.79997060009e-05 0.00799983100078
0.008 3.59995755015e-05 0.00799981400097
0.0085 3.59995200019e-05 0.00899975887643
0.009 4.49993343779e-05 0.00899973750173
0.0095 4.49992575036e-05 0.00999966875243
0.01 5.49990031303e-05 0.00999964250289
0.0105 5.49989000065e-05 0.0109995586289
0.011 6.59985617592e-05 0.0109995270046
0.0115 6.59984270111e-05 0.0119994265061
0.012 7.79979882653e-05 0.011999389007
0.0125 7.79978160181e-05 0.0129992703841
0.013 9.09972586495e-05 0.0129992265104
0.0135 9.09970425285e-05 0.0139990882633
0.014 0.000104996346913 0.013999037515
0.0145 0.000104996080043 0.0149988781438
0.015 0.000119995225056 0.014998820021
0.0155 0.000119994900064 0.0159986380259
0.016 0.000135993863082 0.0159985720288
0.0165 0.000135993472093 0.0169983659102
0.017 0.000152992228993 0.0169982915388
0.0175 0.000152991763632 0.0179980597968
0.018 0.000170990288789 0.0179979765514
0.0185 0.000170989740184 0.0189977176864
0.019 0.000189988006476 0.0189976250671
0.0195 0.000189987365251 0.0199973375794
0.02 0.000209985344055 0.0199972350864
0.0205 0.000209984600337 0.0209969174765
0.021 0.000230982261532 0.0209968046099
0.0215 0.000230981404947 0.0219964553781
0.022 0.00025297871691 0.0219963316383
0.0225 0.000252977736585 0.0229959492851
0.023 0.000275974666195 0.0229958141722
0.0235 0.000275973550758 0.0239953971981
0.024 0.000299970063393 0.0239952502125
0.0245 0.00029996880097 0.0249947971181
0.025 0.000324964860511 0.02499463776
0.0255 0.00032496343873 0.0259941470458
0.026 0.000350959007557 0.0259939748156
0.0265 0.000350957413546 0.0269934449824
0.027 0.000377952452539 0.0269932593803
0.0275 0.000377950672926 0.0279926889288
0.028 0.000405945141468 0.0279924894553
0.0285 0.000405943162381 0.0289918768861
0.029 0.000434937018354 0.0289916630416
0.0295 0.000434934825423 0.0299910068557
0.03 0.00046492802521 0.0299907781405
0.0305 0.000464925603563 0.0309900768387
0.031 0.000495918102049 0.0309898327534
0.0315 0.000495915436317 0.0319890848367
0.032 0.000527907186885 0.0319888248817
0.0325 0.000527904261199 0.032988028851
0.033 0.000560895215736 0.0329877525269
0.0335 0.000560892013725 0.0339869068833
0.034 0.00059488212262 0.0339866136906
0.0345 0.000594878627416 0.0349857169352
0.035 0.000629867839555 0.0349854063745
0.0355 0.00062986403379 0.0359844570086
0.036 0.000665852296563 0.0359841285805
0.0365 0.000665848162371 0.0369831251053
0.037 0.000702835421669 0.0369827783105
0.0375 0.000702830940681 0.0379817192273
0.038 0.000740817140896 0.0379813535664
0.0385 0.000740812294248 0.0389802373768
0.039 0.000779797378273 0.0389798523506
0.0395 0.000779792146598 0.0399786775559
0.04 0.000819776055829 0.0399782726652
0.0405 0.000819770419264 0.040977037767
