# this data is for 100 particles and 50,000 sweeps

#! sweep[i,0]/ total_energy[f,1]/ kinetic_energy[f,2]/ potential_energy[f,2]/
61 80.3979218272 32.8046306962 47.593291131
62 81.5430114905 33.2739570226 48.2690544679
63 82.3517596823 34.1582021833 48.193557499
64 83.0927994174 34.7688754969 48.3239239205
65 84.7115566674 35.191947451 49.5196092163
66 85.8066001579 35.7911474888 50.0154526691
67 86.3393232867 35.7368533022 50.6024699845
68 86.2056211055 35.4815058385 50.724115267
69 87.4885234074 36.1024191669 51.3861042405
70 88.2659744108 36.6398071721 51.6261672388
71 90.0880037172 37.0788454074 53.0091583098
72 90.339169613 37.2722398133 53.0669297997
73 92.0535778691 38.3252853205 53.7282925486
74 92.2486971422 38.8893669271 53.3593302151
75 92.8432524363 38.423794718 54.4194577183
76 93.5360791328 38.5836792536 54.9523998792
77 93.9962540353 39.2851633624 54.7110906728
78 94.2583495803 39.2223263449 55.0360232354
79 95.6857523318 39.4822609593 56.2034913725
80 97.529607437 40.6391676822 56.8904397548
81 99.4268400896 41.2613864477 58.1654536419
82 100.013724188 41.903245947 58.1104782405
83 101.365798754 42.6949085553 58.6708901987
84 101.449868709 42.738424872 58.7114438374
85 101.755139847 42.8799853958 58.8751544513
86 101.349273013 42.6535212414 58.6957517712
87 102.140633427 43.2175271652 58.9231062614
88 102.822824352 43.4671962272 59.3556281248
89 104.148236028 44.1890101252 59.9592259028
90 102.504015253 43.9713157701 58.5326994826
91 103.624108141 44.4928171632 59.131290978
92 104.242119127 44.50308498 59.7390341467
93 105.279478132 44.963360073 60.3161180594
94 105.606486563 45.061563191 60.544923372
95 106.115384082 46.6971217956 59.418262286
96 108.495576788 47.5398418589 60.9557349289
97 109.755246496 48.5193735765 61.235872919
98 110.532040814 48.5055194583 62.0265213557
99 111.403136801 49.4432664774 61.9598703237
100 110.536783709 48.4766722034 62.0601115054
101 112.0276213 48.8413986182 63.1862226823
102 112.405214571 49.7661332077 62.6390813634
103 112.477613747 50.3244891844 62.1531245631
104 112.246976171 51.5373473918 60.7096287788
105 112.782330987 51.3590781584 61.4232528289
106 113.518529221 51.1302162636 62.3883129572
107 113.481984569 51.1593602673 62.3226243017
108 114.011642735 51.5255498445 62.4860928901
109 113.902839159 51.7472791411 62.1555600176
110 114.915707987 52.6951276617 62.2205803255
111 116.000537837 53.4302737639 62.5702640736
112 116.870944072 54.561865177 62.3090788953
113 116.834370445 54.8556302964 61.9787401484
114 116.806533148 55.40966504 61.3968681078
115 117.123999905 55.2782514386 61.8457484667
116 116.307785791 55.3253467775 60.9824390135
117 115.352418989 55.1255971976 60.2268217913
118 115.183923787 55.2609252441 59.9229985425
119 116.297315992 55.751524993 60.5457909994
120 116.271115439 55.7230776485 60.5480377903
121 116.98009834 55.951473252 61.028625088
122 115.946070169 54.7776038702 61.1684662993
123 116.670534752 55.9273729268 60.7431618249
124 116.769924335 56.8325048613 59.9374194741
125 117.125668962 57.1933208769 59.9323480854
126 118.294103732 58.5052878756 59.7888158564
127 117.776221345 58.5560971794 59.2201241657
128 118.065299136 58.2899474186 59.7753517177
129 116.754342038 57.7630972885 58.9912447496
130 117.319236426 57.4638658789 59.8553705474
131 117.307382936 57.9780673526 59.3293155833
132 117.560436932 58.0891556993 59.4712812332
133 118.490210845 58.4368443575 60.0533664878
134 119.135142282 58.4506739662 60.6844683161
135 121.012502607 59.5172302273 61.4952723801
136 121.72625472 60.3105837967 61.4156709235
137 122.284106931 60.584763037 61.6993438935
138 122.53203276 60.2077737752 62.3242589853
139 123.855414795 61.0300361989 62.8253785957
140 123.15618278 60.9680389556 62.1881438246
141 123.239447991 60.5476988794 62.6917491114
142 123.978669909 60.6393643936 63.3393055159
143 125.814500995 61.2641823927 64.5503186028
144 126.261119773 62.0479050916 64.2132146812
145 125.732849802 61.3814123498 64.3514374517
146 126.357216156 62.0762103806 64.2810057756
147 126.018823874 61.7536646062 64.265159268
148 127.398547876 61.9379475522 65.4606003234
149 127.000894845 62.2195840083 64.7813108366
150 127.071355585 61.4309521535 65.6404034311
151 128.538367317 62.7422745484 65.7960927688
152 129.323199156 63.7371466302 65.5860525253
153 128.84513255 63.0708929684 65.774239582
154 129.876010868 63.4120259766 66.4639848916
155 129.653424908 63.179928569 66.4734963386
156 130.231949135 63.6748234516 66.5571256834
157 130.730230764 63.7330683556 66.9971624089
158 132.12935551 64.5773166077 67.5520389027
159 132.20223559 65.0737288381 67.1285067517
160 132.541120313 65.2136663268 67.3274539859
161 131.899043324 65.3190045386 66.5800387857
162 132.474947567 65.2343502606 67.2405973063
163 133.843770274 65.2640377666 68.5797325073
164 135.761315144 66.971291485 68.7900236588
165 135.193762636 66.2053827474 68.9883798884
166 136.956164527 67.1484909115 69.8076736158
167 136.651749403 67.5509143559 69.1008350476
168 137.246071783 67.6441973983 69.6018743843
169 138.936371396 68.4268969726 70.5094744229
170 138.661930029 68.3977443267 70.2641857026
171 137.860099048 67.3483909087 70.511708139
172 138.573686321 67.5461894512 71.0274968693
173 137.830330433 67.4326828593 70.3976475735
174 138.083154006 67.7362600596 70.3468939462
175 138.561042535 68.1457398949 70.4153026402
176 138.553057708 68.0967036271 70.4563540811
177 138.33012111 67.3577560151 70.9723650944
178 137.323152718 66.8394790863 70.4836736318
179 137.449630147 66.715952129 70.7336780181
180 137.414542996 66.8725975328 70.5419454632
181 138.381020559 67.3496486052 71.031371954
182 138.049611304 67.1984929015 70.851118402
183 138.056235849 67.5972179386 70.4590179105
184 138.18486689 67.6325437939 70.5523230958
185 138.081971691 67.4102128539 70.671758837
186 138.320978313 67.6594648637 70.6615134488
187 139.222619088 67.9349627093 71.2876563787
188 139.811154001 68.2957137013 71.5154402996
189 139.761609675 67.4573969211 72.3042127544
190 140.231914885 67.4464585183 72.7854563663
191 140.719606185 67.7643812879 72.9552248972
192 140.770968757 67.9380612526 72.8329075044
193 141.495940152 69.0273604971 72.4685796551
194 142.48175121 69.9100118853 72.5717393245
195 143.428920929 70.4688795073 72.9600414216
196 144.449156038 70.77999203 73.6691640082
197 145.950497066 71.4167551578 74.5337419079
198 145.352591419 71.0015282496 74.3510631697
199 145.609067645 70.6741080366 74.9349596084
200 144.677687707 70.4857036165 74.191984091
201 145.519352914 70.2071451958 75.3122077185
202 144.660346196 70.0983514206 74.5619947753
203 144.851514081 70.2005179399 74.6509961413
204 144.716300811 70.1268064815 74.5894943293
205 144.542946191 69.4934514351 75.0494947555
206 144.879642995 69.8849407396 74.9947022553
207 145.438370208 69.4471141845 75.991256023
208 145.737092201 69.1288959197 76.6081962817
209 146.458736304 70.2135033577 76.2452329463
210 147.583391861 70.7576293105 76.8257625507
211 147.241777509 70.740488427 76.5012890819
212 146.277204946 70.0638629036 76.2133420426
213 146.149380959 69.8764727386 76.2729082199
214 147.174139508 70.9913547156 76.1827847922
215 147.07975692 70.9062369844 76.1735199361
216 147.473761409 71.5020248559 75.9717365534
217 148.109559379 72.0788471766 76.0307122028
218 147.88027655 71.4218598927 76.4584166571
219 148.64092553 71.7125358966 76.928389633
220 150.352458754 72.8731484393 77.4793103148
221 150.49812285 73.4111578318 77.0869650183
222 150.756553535 74.1771715855 76.5793819496
223 152.330082429 75.119730487 77.2103519418
224 152.678400774 74.904682739 77.7737180352
225 153.35701442 74.741349074 78.6156653459
226 152.915834272 74.347678358 78.5681559142
227 151.537961914 74.0548224128 77.4831395008
228 151.766064971 74.3030847653 77.4629802061
229 152.793026764 74.7412354 78.051791364
230 152.967742872 74.1716372682 78.7961056038
231 153.101974111 74.8478865774 78.2540875337
232 153.290116492 74.9944107787 78.295705713
233 154.343476493 75.8861117686 78.4573647241
234 155.004494288 76.1048474806 78.8996468071
235 155.484859424 77.1670188452 78.3178405788
236 156.094263038 77.8937580909 78.2005049472
237 155.402556034 77.0489399285 78.3536161052
238 155.462501633 77.2615079814 78.2009936512
239 155.525774056 76.7863765577 78.7393974985
240 155.850231791 76.9057322061 78.944499585
241 155.72502109 76.3744514251 79.3505696644
242 156.150987321 76.1504495101 80.000537811
243 156.941704005 76.3349241972 80.6067798078
244 158.51509924 77.199892565 81.3152066754
245 158.170667439 77.0466518077 81.1240156315
246 159.498391297 78.2684146813 81.2299766153
247 159.74672608 79.0845719436 80.6621541366
248 159.813597339 78.871731375 80.941865964
249 159.499855021 79.0801689313 80.4196860894
250 159.144275137 79.550252497 79.5940226403
251 159.388949884 80.3608683178 79.0280815665
252 160.003865411 80.3088467951 79.6950186161
253 159.393774327 80.11120746 79.2825668666
254 159.835151643 79.8723088302 79.9628428126
255 160.288335381 80.5009539626 79.787381418
256 160.419091386 80.4862920453 79.9327993412
257 160.830669019 81.5575382343 79.2731307849
258 161.380279086 82.129481523 79.2507975635
259 160.964464651 81.7570007681 79.2074638833
260 162.020352821 83.1662561855 78.854096636
261 161.653864936 82.3890312535 79.2648336829
262 161.892290719 81.92499841 79.9672923087
263 161.60000298 81.3427258859 80.257277094
264 161.494376037 81.4151945894 80.0791814475
265 160.996058297 81.2455129061 79.7505453907
266 161.630842038 81.7339067832 79.8969352548
267 161.925515403 82.2255980367 79.6999173667
268 162.588060367 82.9863131512 79.6017472163
269 161.234095775 82.3012699355 78.9328258396
270 160.319771898 81.5063167413 78.8134551568
271 159.998583082 81.1521714141 78.846411668
272 160.249435334 81.6388612914 78.6105740424
273 160.963072067 81.7770000032 79.1860720635
274 162.090563665 82.4272927013 79.6632709638
275 162.386534047 82.7352038551 79.6513301923
276 163.365626687 84.1714534842 79.1941732032
277 163.475929768 84.5115188655 78.9644109026
278 163.854075289 85.0436936084 78.8103816811
279 164.731818603 85.3615439933 79.3702746094
280 163.577259592 85.1926115331 78.3846480588
281 161.993165381 84.6443714627 77.3487939188
282 161.251964149 84.5253543704 76.7266097788
283 160.370317974 84.4507325568 75.9195854172
284 160.329829115 83.6504590545 76.6793700608
285 160.938142319 83.9964996709 76.9416426483
286 161.914182439 84.8667579294 77.0474245096
287 161.700158039 84.6890034849 77.0111545542
288 162.171381085 85.2968030001 76.8745780854
289 162.233652284 84.9253944541 77.3082578295
290 162.206386272 84.3730384728 77.8333477993
291 161.205426399 83.7181986637 77.4872277353
292 161.446349866 84.2470447184 77.1993051479
293 162.586098547 85.7104640522 76.8756344948
294 161.315172759 84.7861263765 76.5290463823
295 162.021172201 84.6428856524 77.3782865486
296 162.853281096 84.9770139623 77.8762671336
297 163.675410526 85.5283574887 78.1470530372
298 163.620402064 85.16778264 78.452619424
299 163.852274672 85.6001734963 78.2521011758
300 163.821094487 85.5481081924 78.2729862948
301 163.829357782 85.832190678 77.9971671038
302 163.373258506 85.8953887209 77.4778697852
303 164.308798858 86.511153681 77.7976451772
304 163.955156158 86.6546551489 77.3005010093
305 164.634779729 86.9053985099 77.7293812192
306 164.416756859 86.0897519142 78.3270049447
307 164.32084637 85.9551376263 78.3657087434
308 163.773761559 85.2448810783 78.5288804807
309 165.334878831 85.9989408556 79.3359379753
310 165.915927513 87.3880265543 78.5279009591
311 166.020792477 86.8356116864 79.1851807907
312 165.7776338 86.4450939089 79.3325398914
313 163.693927385 84.9693286025 78.7245987827
314 163.134493577 84.473711814 78.6607817632
315 162.323316167 84.3973389359 77.9259772307
316 163.347692547 85.2403111074 78.1073814399
317 163.414940035 85.3111460761 78.1037939592
318 162.900643112 84.7034945036 78.1971486088
319 162.646790699 85.0255872972 77.6212034014
320 162.214924911 85.1363688555 77.078556056
321 162.408926128 85.5178266386 76.8910994893
322 162.738016754 86.433868409 76.3041483447
323 162.97484882 86.7416928616 76.2331559586
324 162.315837059 85.9118640517 76.4039730072
325 160.996407486 85.3158219898 75.6805854967
326 161.271054468 85.7106114551 75.5604430134
327 162.948994382 87.1389793478 75.8100150345
328 162.709674242 87.0198583185 75.6898159236
329 163.817039432 87.9313359758 75.885703456
330 164.692037893 88.5777718507 76.1142660418
331 163.680910762 87.4592745225 76.2216362395
332 163.869286302 87.3614958071 76.5077904951
333 162.989894706 86.8718559339 76.1180387724
334 162.676811639 86.5872470734 76.0895645651
335 163.196178228 86.5682398624 76.6279383654
336 164.326343334 87.2588146863 77.0675286481
337 163.8187661 87.4513355999 76.3674305003
338 164.310810195 87.5935256637 76.7172845315
339 164.886950652 88.7334193383 76.1535313139
340 165.602005018 89.0247677403 76.5772372779
341 165.167859551 87.4351571272 77.7327024234
342 164.469597515 86.6274981432 77.8420993723
343 164.484268448 86.8644488671 77.6198195813
344 165.222452725 86.5289049794 78.6935477458
345 165.933229674 87.6985927612 78.2346369126
346 166.112814018 87.0142769269 79.0985370911
347 165.524504281 86.4046904294 79.1198138519
348 166.608720085 86.9753501214 79.6333699635
349 167.391200955 86.6294310773 80.7617698778
350 167.749498425 87.112457613 80.6370408125
351 167.571668489 86.7499084996 80.8217599898
352 168.227871346 86.7587198738 81.4691514726
353 169.36692169 87.4507999478 81.9161217423
354 169.722225947 87.2105662181 82.5116597294
355 169.944229922 87.5431516614 82.4010782605
356 170.242448085 87.6316652679 82.6107828174
357 169.645816733 86.3160657839 83.3297509486
358 170.562172693 87.1907414599 83.371431233
359 169.755595405 86.3604974594 83.3950979453
360 169.069432478 85.257641424 83.8117910538
361 169.589508409 85.8751086528 83.7143997567
362 170.133217838 86.7741122953 83.3591055423
363 169.43471678 86.3415241696 83.0931926107
364 169.417762879 86.7653585694 82.6524043092
365 168.940535023 86.0719344984 82.8686005248
366 168.399475469 85.8572644777 82.5422109917
367 166.89688267 85.0915787655 81.8053039042
368 167.358269921 85.1220871702 82.2361827506
369 168.060595088 85.5407877896 82.519807298
370 166.325145908 84.2352028806 82.0899430275
371 166.143459509 84.3174390766 81.8260204327
372 167.152960586 84.061303734 83.0916568517
373 165.895090864 83.1445676197 82.7505232443
374 166.627117057 84.0858356174 82.54128144
375 166.834425399 84.0924440376 82.741981361
376 165.755413171 83.8406541455 81.9147590256
377 166.631647314 84.5906103842 82.0410369297
378 165.503843265 84.833867684 80.6699755808
379 166.266473867 84.398223498 81.8682503686
380 166.347063458 85.0856338392 81.2614296186
381 165.357001997 84.3628374791 80.9941645176
382 167.207218977 86.0013187297 81.205900247
383 167.90546356 85.6957928299 82.2096707302
384 166.946175744 85.824647525 81.1215282187
385 166.76715878 85.8677274124 80.8994313674
386 167.019003066 86.1026757071 80.9163273592
387 166.818350472 86.3680475776 80.4503028943
388 166.310755284 85.9127309141 80.3980243702
389 166.459019247 85.9768403909 80.4821788561
390 167.91432921 86.8889675536 81.0253616562
391 168.740753642 87.2429964664 81.4977571753
392 167.880024498 86.8231726383 81.0568518592
393 167.785045006 86.7269315126 81.0581134938
394 167.752272756 86.8886265354 80.8636462208
395 167.027508358 87.0423780467 79.9851303109
396 166.719907259 86.9800152532 79.7398920054
397 166.502622603 86.4319862413 80.070636362
398 167.260178771 86.829144521 80.4310342496
399 168.282109747 86.9238482606 81.3582614868
400 168.900194754 87.2302810119 81.6699137418
401 168.98142519 87.0747771253 81.9066480647
402 168.846380517 86.5979035645 82.2484769529
403 167.642226387 85.0724841422 82.5697422449
404 166.847491974 84.4456704721 82.4018215023
405 166.167857481 83.5140340941 82.6538233867
406 165.441159832 83.0989151137 82.3422447187
407 166.803188523 83.394853302 83.4083352205
408 166.426269762 82.9151029834 83.5111667788
409 164.449789599 81.6527498081 82.7970397907
410 164.762183447 81.9448691689 82.8173142784
411 165.69315316 82.7127675397 82.9803856204
412 164.748861474 82.1454129991 82.603448475
413 164.611779066 82.1796567992 82.4321222671
414 164.840690151 82.1936995346 82.6469906166
415 164.104914476 81.897472459 82.2074420167
416 163.886531066 81.867215064 82.019316002
417 164.272089371 82.6705000011 81.6015893699
418 165.170898756 83.8701558762 81.3007428796
419 165.219321619 84.1592380229 81.0600835961
420 165.868266642 83.9633638178 81.9049028242
421 166.012877075 83.8898900098 82.122987065
422 165.454350382 83.4784583431 81.9758920391
423 165.730798518 83.932153606 81.7986449118
424 163.375045521 82.6842666558 80.6907788652
425 163.83753307 82.3090491412 81.5284839285
426 163.01851193 82.4211510468 80.5973608833
427 162.829129298 82.8685591755 79.9605701221
428 162.945912828 83.0428490539 79.9030637741
429 164.137662741 83.5269779804 80.6106847604
430 164.06448191 83.2833411378 80.781140772
431 163.659834969 82.5404100591 81.1194249102
432 163.82962 82.3356907081 81.4939292915
433 163.657966727 81.8796579275 81.7783087992
434 163.464926114 81.3853668574 82.0795592567
435 164.224185743 81.5561374527 82.66804829
436 163.986653017 81.3106695728 82.6759834437
437 164.78511566 81.8538183249 82.9312973355
438 163.523433767 80.9803873982 82.5430463691
439 163.990798557 81.3453633047 82.6454352527
440 162.838678362 80.6539292877 82.1847490747
441 163.602874789 81.1834190498 82.4194557393
442 164.051893349 81.1744695263 82.8774238224
443 163.81082746 81.0390678246 82.771759635
444 162.38563054 80.5127746343 81.8728559059
445 161.610891819 79.8670248801 81.7438669387
446 161.20675557 78.9708543349 82.2359012347
447 161.915724745 79.2371967538 82.6785279909
448 161.692112878 79.9033077195 81.7888051589
449 161.088159237 79.5101564468 81.5780027906
450 162.059434997 80.6433795881 81.4160554092
451 162.581948951 81.1830341155 81.3989148356
452 162.866229801 81.7023327167 81.1638970844
453 162.240977062 80.9545168491 81.2864602129
454 162.524532284 81.3148802724 81.2096520116
455 161.971927585 81.2205402516 80.7513873334
456 161.464686548 81.1675697008 80.2971168473
457 160.995823218 81.122624551 79.8731986669
458 162.17960559 81.788980094 80.3906254962
459 162.704844141 82.1508621935 80.5539819476
460 161.260546679 81.0657435008 80.1948031779
461 160.331430216 80.2381605747 80.0932696416
462 160.729318076 80.4167063111 80.312611765
463 162.018515581 81.5062701394 80.5122454412
464 162.491520847 81.8132407932 80.678280054
465 162.571657742 81.8697196727 80.7019380697
466 162.411517772 81.9712140719 80.4403036997
467 162.353574003 82.0590531933 80.29452081
468 161.805814293 82.2938528178 79.5119614755
469 161.459845827 82.399356834 79.0604889931
470 162.074164939 82.5552938773 79.5188710614
471 162.274836084 82.4677551982 79.807080886
472 162.131654094 82.4072147976 79.724439296
473 162.584000839 82.1308192842 80.4531815553
474 162.717268021 82.0426125426 80.6746554784
475 162.397334416 81.860965877 80.5363685386
476 162.631120771 82.8681698255 79.7629509452
477 162.929573824 82.893027221 80.0365466027
478 163.254241404 83.2724980017 79.9817434023
479 162.295328913 83.7559234581 78.5394054545
480 162.830750767 83.3997654235 79.4309853433
481 163.511217732 83.7711020282 79.7401157038
482 163.25562372 83.0384486357 80.2171750839
483 163.086379252 82.6966627488 80.3897165034
484 163.508869597 82.8924994102 80.6163701865
485 163.858074059 82.9194898661 80.9385841932
486 164.119071947 83.7604513258 80.3586206209
487 164.168189039 83.4963330792 80.6718559598
488 163.903185713 83.2907959149 80.612389798
489 163.164405873 82.791110839 80.3732950341
490 162.783185932 82.7552638192 80.0279221126
491 162.692536662 82.6812506989 80.011285963
492 163.571182988 83.3425734059 80.228609582
493 163.430118369 83.4385567421 79.9915616268
494 163.012808091 83.3299831058 79.6828249852
495 161.338666162 82.5800409799 78.7586251822
496 160.894941043 82.5906724863 78.3042685566
497 159.809863016 81.7383945498 78.0714684664
498 160.458719508 81.9774025464 78.4813169613
499 161.304988242 82.5550869292 78.749901313
500 160.354991741 82.2057629926 78.1492287488
501 160.541321193 82.467202827 78.0741183657
502 160.402174295 82.786160566 77.6160137293
503 161.605639263 83.8806374693 77.7250017942
504 161.309967591 83.2347071392 78.0752604519
505 160.168164186 82.4123379422 77.7558262436
506 160.9278895 83.0864404948 77.8414490055
507 160.724923724 83.699818995 77.0251047285
508 160.636241417 83.53552515 77.1007162671
509 160.75311468 84.2351481198 76.5179665605
510 159.500238781 83.6134574138 75.8867813669
511 159.492961922 84.2210014513 75.271960471
512 159.615558138 83.8090554143 75.8065027235
513 160.581486954 84.6317103482 75.9497766054
514 160.68237883 84.8415784908 75.8408003395
515 160.875701397 84.9666681313 75.9090332659
516 162.138761568 85.710727212 76.4280343557
517 163.610179012 86.2518883919 77.35829062
518 163.376964285 85.5905295182 77.7864347666
519 162.880941481 85.5127660326 77.3681754488
520 162.377867868 85.4066545989 76.9712132693
521 162.444015889 85.0582879688 77.3857279203
522 161.986561774 83.9350744138 78.0514873601
523 162.85334119 83.8500884233 79.0032527668
524 162.37053433 83.9024410131 78.4680933166
525 161.996493123 83.8766902311 78.1198028916
526 163.768691922 84.4877483426 79.2809435797
527 164.560335949 85.5157049932 79.0446309562
528 164.547555894 85.4629719917 79.0845839019
529 164.95979567 85.633688469 79.3261072014
530 164.666664158 85.6673097418 78.999354416
531 165.032107815 86.2183516607 78.8137561539
532 165.357742451 86.2493578056 79.1083846455
533 164.274003369 85.2574717859 79.0165315826
534 164.241613562 84.9293112879 79.312302274
535 164.685890086 85.6882240318 78.9976660539
536 165.743986066 85.9624941492 79.7814919169
537 164.855849516 85.3125364341 79.5433130822
538 164.657546213 85.1021679216 79.555378291
539 164.664778999 85.2517870924 79.4129919062
540 164.751943857 85.4120429464 79.339900911
541 164.457026116 84.4220111027 80.0350150133
542 164.673374772 84.185700315 80.4876744572
543 165.700657442 85.0102369529 80.6904204891
544 165.158684989 84.5431959965 80.615488992
545 164.069278575 83.7954275926 80.2738509822
546 165.072159061 84.4429583857 80.6292006755
547 164.884033874 84.7603463658 80.1236875081
548 164.648192559 83.977317318 80.6708752411
549 164.313814172 83.8852910393 80.4285231327
550 167.035421404 85.4608661112 81.5745552932
551 166.242033658 85.0159918724 81.2260417858
552 165.910277911 84.5452720239 81.3650058874
553 165.490583942 84.4231721314 81.0674118105
554 165.943027613 84.999410866 80.9436167467
555 165.632203918 84.6104673296 81.0217365883
556 165.450774219 84.236130124 81.2146440953
557 166.297276912 84.5193963773 81.7778805349
558 166.022675397 83.7070503067 82.3156250904
559 164.731045488 83.2084162435 81.5226292449
560 164.324987947 83.0426174668 81.2823704804
561 164.581150495 83.82313461 80.7580158855
562 167.286293919 84.4277900604 82.858503859
563 167.491445506 84.5804590228 82.9109864832
564 166.515674158 84.8613367431 81.6543374154
565 166.207496026 84.3161626776 81.8913333487
566 166.731689125 84.7557870147 81.9759021099
567 166.485134532 84.1018526918 82.3832818397
568 166.513282675 84.2754541584 82.2378285164
569 165.414405331 83.2529906042 82.1614147268
570 167.285996128 85.2596397114 82.0263564165
571 167.613559588 84.7698473553 82.8437122323
572 166.58340981 84.1512365115 82.4321732989
573 167.194342532 83.9613639309 83.232978601
574 165.624982716 82.2985098424 83.3264728738
575 166.664674921 83.4519569965 83.2127179243
576 166.092397792 83.2797725368 82.8126252551
577 165.423878432 82.9035161818 82.5203622501
578 164.201403686 82.700265847 81.5011378388
579 164.973118865 83.7902450056 81.1828738591
580 164.833293944 83.7024088401 81.1308851037
581 165.160194837 82.9423896903 82.2178051463
582 165.06650725 83.3996562484 81.6668510016
583 165.632138375 84.3667486692 81.2653897054
584 165.437921111 83.7568854638 81.6810356476
585 165.262910631 84.0504697693 81.2124408614
586 166.341895903 84.5941991949 81.7476967083
587 166.797306989 84.7765191561 82.0207878327
588 167.295525557 84.4223627317 82.8731628256
589 166.449779764 83.6056674642 82.8441122994
590 165.938691266 82.7952995437 83.143391722
591 165.586524901 82.4407142132 83.1458106875
592 165.171679863 82.6742878447 82.4973920181
593 165.634707998 82.2935436872 83.3411643104
594 165.160996732 82.030395833 83.1306008993
595 164.828705291 81.6857197468 83.1429855441
596 163.533760577 80.3603195296 83.1734410476
597 163.575970516 80.8693514289 82.7066190872
598 162.144674786 80.3070681615 81.8376066247
599 162.223891443 80.5401771543 81.6837142884
600 161.678083639 80.3762217591 81.3018618803
601 161.44970652 80.2847772256 81.1649292949
602 160.70594792 78.9664565465 81.7394913738
603 161.581944288 78.8415317025 82.7404125856
604 162.646686695 79.4255202489 83.2211664458
605 163.067843142 79.3458889872 83.7219541547
606 163.767616678 79.6962817212 84.0713349565
607 162.759641612 79.1899691779 83.5696724337
608 162.168840779 77.9942469498 84.1745938295
609 163.387343558 78.6584810596 84.7288624986
610 162.359544023 78.1435601024 84.2159839204
611 162.452593812 77.7147921405 84.7378016718
612 162.50756192 77.6765298973 84.8310320229
613 161.719620162 77.5676676377 84.1519525242
614 162.159488127 78.1513825463 84.0081055805
615 162.641488986 78.9807969816 83.6606920049
616 163.001769356 78.9247558426 84.0770135137
617 163.674158687 79.152641749 84.5215169377
618 164.987388609 80.1049749668 84.8824136424
619 163.519909348 79.6649037928 83.8550055553
620 163.069565739 79.5419280214 83.5276377179
621 163.275467768 79.7101467306 83.5653210375
622 164.050952932 80.1459062606 83.9050466712
623 164.489931899 80.4933370463 83.9965948524
624 164.119872329 80.2574399915 83.8624323376
625 164.15363985 80.6013769312 83.5522629185
626 163.778718545 80.4520237015 83.3266948431
627 163.828035297 79.9192273702 83.9088079266
628 163.036595569 79.5274349708 83.5091605983
629 162.233771604 78.7254657461 83.5083058579
630 161.466216153 78.5912592528 82.8749568997
631 162.116073452 79.2240823737 82.8919910781
632 162.227323134 79.0636350957 83.1636880387
